"URI","rdf-schema#label","areaTotal","populationDensity","anthem_label","anthem","areaTotal","capital_label","capital","currency_label","currency","demonym","dissolutionDate","dissolutionYear","ethnicGroup_label","ethnicGroup","flag","foundingDate","foundingYear","governmentType_label","governmentType","language_label","language","leader_label","leader","leaderTitle","longName","motto","officialLanguage_label","officialLanguage","populationDensity","populationTotal","timeZone_label","timeZone"
"http://dbpedia.org/resource/Swedish_Ingria","Swedish Ingria","NULL","NULL","NULL","NULL","NULL","Narva","http://dbpedia.org/resource/Narva","NULL","NULL","NULL","1721-08-30","1721-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1583-01-01T00:00:00+02:00","Dominions of Sweden","http://dbpedia.org/resource/Dominions_of_Sweden","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swedish_Livonia","Swedish Livonia","NULL","NULL","NULL","NULL","NULL","Riga","http://dbpedia.org/resource/Riga","NULL","NULL","NULL","1721-08-30","1721-01-01T00:00:00+02:00","NULL","NULL","NULL","1629-09-25","1629-01-01T00:00:00+02:00","Dominions of Sweden","http://dbpedia.org/resource/Dominions_of_Sweden","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swedish_Pomerania","Swedish Pomerania","NULL","NULL","NULL","NULL","NULL","{Szczecin|Greifswald}","{http://dbpedia.org/resource/Szczecin|http://dbpedia.org/resource/Greifswald}","NULL","NULL","NULL","1815-10-23","1815-01-01T00:00:00+02:00","NULL","NULL","NULL","1630-07-10","1630-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swedish_Wismar","Swedish Wismar","NULL","NULL","NULL","NULL","NULL","Wismar","http://dbpedia.org/resource/Wismar","NULL","NULL","NULL","NULL","1903-01-01T00:00:00+02:00","NULL","NULL","NULL","1648-10-24","1648-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swedish_nationality_law","Swedish nationality law","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swedish_overseas_colonies","Swedish overseas colonies","NULL","NULL","Kungssången","http://dbpedia.org/resource/Kungss%C3%A5ngen","NULL","Stockholm","http://dbpedia.org/resource/Stockholm","Swedish riksdaler","http://dbpedia.org/resource/Swedish_riksdaler","NULL","NULL","1878-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1638-01-01T00:00:00+02:00","Absolute monarchy","http://dbpedia.org/resource/Absolute_monarchy","NULL","NULL","NULL","NULL","NULL","NULL","{(In God my hope)|I Gud mitt hopp}","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swiss-Brazilian","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Swiss_nationality_law","Swiss nationality law","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Switzerland","Switzerland","{41284.41047875584|41285.0}","{184.32517048816368|188.0}","Swiss Psalm","http://dbpedia.org/resource/Swiss_Psalm","{4.12844e+10|4.1285e+10}","NULL","NULL","Swiss franc","http://dbpedia.org/resource/Swiss_franc","Swiss","NULL","NULL","NULL","NULL","Flag of Switzerland (Pantone).svg","1499-09-22","NULL","Federation","http://dbpedia.org/resource/Federation","{French language|German language|Italian language|Romansh language}","{http://dbpedia.org/resource/French_language|http://dbpedia.org/resource/German_language|http://dbpedia.org/resource/Italian_language|http://dbpedia.org/resource/Romansh_language}","{Eveline Widmer-Schlumpf|Ueli Maurer|Doris Leuthard|Alain Berset|Corina Casanova}","{http://dbpedia.org/resource/Eveline_Widmer-Schlumpf|http://dbpedia.org/resource/Ueli_Maurer|http://dbpedia.org/resource/Doris_Leuthard|http://dbpedia.org/resource/Alain_Berset|http://dbpedia.org/resource/Corina_Casanova}","Federal Council","NULL","NULL","NULL","NULL","{184.325|188.0}","8014000","Central European Time","http://dbpedia.org/resource/Central_European_Time"
"http://dbpedia.org/resource/Switzerland_in_the_Napoleonic_era","Switzerland in the Napoleonic era","NULL","NULL","NULL","NULL","NULL","Lucerne","http://dbpedia.org/resource/Lucerne","NULL","NULL","NULL","1815-06-08","1815-01-01T00:00:00+02:00","NULL","NULL","NULL","1803-02-19","1803-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Syldavia","Syldavia","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Syldavian","http://dbpedia.org/resource/Syldavian","Flag of Syldavia.svg","NULL","NULL","Monarchy","http://dbpedia.org/resource/Monarchy","Syldavian","http://dbpedia.org/resource/Syldavian","List of The Adventures of Tintin characters","http://dbpedia.org/resource/List_of_The_Adventures_of_Tintin_characters","King","Kingdom of Syldavia","{(English: Gather Thistles Expect Prickles.)|Eih bennek eih blavek.}","Syldavian","http://dbpedia.org/resource/Syldavian","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Symington,_South_Ayrshire__Pro_Joe__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Syria","Syria","{185129.76013870694|185180.0}","{118.3|118.34031159325967}","NULL","NULL","{1.8513e+11|1.8518e+11}","Damascus","http://dbpedia.org/resource/Damascus","Syrian pound","http://dbpedia.org/resource/Syrian_pound","NULL","NULL","NULL","NULL","NULL","Flag of Syria.svg","{1918-09-01|1920-03-08}","NULL","NULL","NULL","Arabic language","http://dbpedia.org/resource/Arabic_language","{Bashar al-Assad|Mohammad Jihad al-Laham|Wael Nader al-Halqi}","{http://dbpedia.org/resource/Bashar_al-Assad|http://dbpedia.org/resource/Mohammad_Jihad_al-Laham|http://dbpedia.org/resource/Wael_Nader_al-Halqi}","{President|Prime Minister|Speaker of the People's Council}","Syrian Arab Republic","NULL","Arabic language","http://dbpedia.org/resource/Arabic_language","{118.3|118.34}","22530746","Eastern European Time","http://dbpedia.org/resource/Eastern_European_Time"
"http://dbpedia.org/resource/Syria_","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Syrian_Interim_Government","Syrian Interim Government","NULL","NULL","Humat ad-Diyar","http://dbpedia.org/resource/Humat_ad-Diyar","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Syria-flag 1932-58 1961-63.svg","NULL","NULL","Semi-presidential system","http://dbpedia.org/resource/Semi-presidential_system","Arabic language","http://dbpedia.org/resource/Arabic_language","{Ahmad Tu'mah|Ahmad Jarba}","{http://dbpedia.org/resource/Ahmad_Tu'mah|http://dbpedia.org/resource/Ahmad_Jarba}","{Prime Minister|President of the Syrian National Coalition}","Syrian Arab Republic","NULL","Arabic language","http://dbpedia.org/resource/Arabic_language","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Syrian_Kurdistan","Syrian Kurdistan","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Kurd Syriac (Assyrian) Arab","NULL","NULL","NULL","NULL","Flag of Western Kurdistan.gif","NULL","NULL","NULL","NULL","{Arabic language|Kurdish languages|Syriac language}","{http://dbpedia.org/resource/Arabic_language|http://dbpedia.org/resource/Kurdish_languages|http://dbpedia.org/resource/Syriac_language}","NULL","NULL","NULL","{Syrian Kurdistan|(Western Kurdistan)}","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Syrian_Republic_(1930%E2%80%931958)","Syrian Republic (1930–1958)","NULL","NULL","Humat ad-Diyar","http://dbpedia.org/resource/Humat_ad-Diyar","NULL","Damascus","http://dbpedia.org/resource/Damascus","NULL","NULL","NULL","1958-02-01","1958-01-01T00:00:00+02:00","NULL","NULL","NULL","1930-05-14","1930-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/T%C3%A2n_line","Tân line","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0569-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0660-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/T%C3%A2y_S%C6%A1n_Dynasty","Tây Sơn Dynasty","NULL","NULL","NULL","NULL","NULL","{Qui Nhơn|Phú Xuân}","{http://dbpedia.org/resource/Qui_Nh%C6%A1n|http://dbpedia.org/resource/Ph%C3%BA_Xu%C3%A2n}","Vietnamese cash","http://dbpedia.org/resource/Vietnamese_cash","NULL","NULL","1802-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1778-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/T%C3%BCbingen__Pfalz_grafschaft_T%C3%BCbingen__1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1342-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1007-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/T%C4%81lava","Tālava","NULL","NULL","NULL","NULL","NULL","Beverīna Municipality","http://dbpedia.org/resource/Bever%C4%ABna_Municipality","NULL","NULL","NULL","NULL","1224-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1180-01-01T00:00:00+02:00","Eldership","http://dbpedia.org/resource/Eldership","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/T%E1%BB%91n_line","Tốn line","NULL","NULL","NULL","NULL","NULL","Phong Châu","http://dbpedia.org/resource/Phong_Ch%C3%A2u","NULL","NULL","NULL","NULL","1713-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1912-01-01T00:00:00+02:00","Monarchy","http://dbpedia.org/resource/Monarchy","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taebong","Taebong","NULL","NULL","NULL","NULL","NULL","{Cheorwon County|Kaesong}","{http://dbpedia.org/resource/Cheorwon_County|http://dbpedia.org/resource/Kaesong}","NULL","NULL","NULL","NULL","0918-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0901-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tagalog_Republic","Tagalog Republic","NULL","NULL","Marangal na Dalit ng Katagalugan","http://dbpedia.org/resource/Marangal_na_Dalit_ng_Katagalugan","NULL","NULL","NULL","Peso","http://dbpedia.org/resource/Peso","NULL","1906-07-14","{1897-01-01T00:00:00+02:00|1906-01-01T00:00:00+02:00}","NULL","NULL","NULL","NULL","{1896-01-01T00:00:00+02:00|1902-01-01T00:00:00+02:00}","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tagaung_Kingdom","Tagaung Kingdom","NULL","NULL","NULL","NULL","NULL","Tagaung Mandalay","http://dbpedia.org/resource/Tagaung,_Mandalay","NULL","NULL","NULL","NULL","1050-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0001-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Tahirid_dynasty","Tahirid dynasty","NULL","NULL","NULL","NULL","NULL","{Merv|Nishapur}","{http://dbpedia.org/resource/Merv|http://dbpedia.org/resource/Nishapur}","NULL","NULL","NULL","NULL","0873-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","0821-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Albarrac%C3%ADn","Taifa of Albarracín","NULL","NULL","NULL","NULL","NULL","{Albarracín|Aragon|Province of Teruel}","{http://dbpedia.org/resource/Albarrac%C3%ADn|http://dbpedia.org/resource/Aragon|http://dbpedia.org/resource/Province_of_Teruel}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1104-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1012-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Algeciras","Taifa of Algeciras","NULL","NULL","NULL","NULL","NULL","{Andalusia|Spain|Province of Cádiz|Algeciras}","{http://dbpedia.org/resource/Andalusia|http://dbpedia.org/resource/Spain|http://dbpedia.org/resource/Province_of_C%C3%A1diz|http://dbpedia.org/resource/Algeciras}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1058-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1035-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Almer%C3%ADa","Taifa of Almería","NULL","NULL","NULL","NULL","NULL","Almería","http://dbpedia.org/resource/Almer%C3%ADa","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1147-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Alpuente","Taifa of Alpuente","NULL","NULL","NULL","NULL","NULL","{Valencian Community|Province of Valencia|Alpuente}","{http://dbpedia.org/resource/Valencian_Community|http://dbpedia.org/resource/Province_of_Valencia|http://dbpedia.org/resource/Alpuente}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1106-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1009-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Arcos","Taifa of Arcos","NULL","NULL","NULL","NULL","NULL","{Andalusia|Arcos de la Frontera|Province of Cádiz}","{http://dbpedia.org/resource/Andalusia|http://dbpedia.org/resource/Arcos_de_la_Frontera|http://dbpedia.org/resource/Province_of_C%C3%A1diz}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1011-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Arjona","Taifa of Arjona","NULL","NULL","NULL","NULL","NULL","NULL","NULL","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1244-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1232-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Badajoz","Taifa of Badajoz","NULL","NULL","NULL","NULL","NULL","{Spain|Badajoz|Extremadura|Badajoz_province}","{http://dbpedia.org/resource/Spain|http://dbpedia.org/resource/Badajoz|http://dbpedia.org/resource/Extremadura|http://dbpedia.org/resource/Badajoz_province}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1151-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1009-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Baeza","Taifa of Baeza","NULL","NULL","NULL","NULL","NULL","Baeza","http://dbpedia.org/resource/Baeza","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1226-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1224-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_C%C3%B3rdoba","Taifa of Córdoba","NULL","NULL","NULL","NULL","NULL","Córdoba Andalusia","http://dbpedia.org/resource/C%C3%B3rdoba,_Andalusia","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1091-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1031-01-01T00:00:00+02:00","Republic","http://dbpedia.org/resource/Republic","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Carmona","Taifa of Carmona","NULL","NULL","NULL","NULL","NULL","{Andalusia|Carmona Spain|Province of Seville}","{http://dbpedia.org/resource/Andalusia|http://dbpedia.org/resource/Carmona,_Spain|http://dbpedia.org/resource/Province_of_Seville}","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1013-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Constantina_and_Hornachuelos","Taifa of Constantina and Hornachuelos","NULL","NULL","NULL","NULL","NULL","Constantina Seville","http://dbpedia.org/resource/Constantina,_Seville","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1150-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1143-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_D%C3%A9nia","Taifa of Dénia","NULL","NULL","NULL","NULL","NULL","Dénia","http://dbpedia.org/resource/D%C3%A9nia","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1227-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Granada","Taifa of Granada","NULL","NULL","NULL","NULL","NULL","Granada","http://dbpedia.org/resource/Granada","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1013-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Guadix_and_Baza","Taifa of Guadix and Baza","NULL","NULL","NULL","NULL","NULL","Guadix","http://dbpedia.org/resource/Guadix","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1151-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Ja%C3%A9n","Taifa of Jaén","NULL","NULL","NULL","NULL","NULL","Jaén Spain","http://dbpedia.org/resource/Ja%C3%A9n,_Spain","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1168-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Jerez","Taifa of Jerez","NULL","NULL","NULL","NULL","NULL","Jerez de la Frontera","http://dbpedia.org/resource/Jerez_de_la_Frontera","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1145-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Lisbon","Taifa of Lisbon","NULL","NULL","NULL","NULL","NULL","Lisbon","http://dbpedia.org/resource/Lisbon","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1093-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1022-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Lorca","Taifa of Lorca","NULL","NULL","NULL","NULL","NULL","Lorca Spain","http://dbpedia.org/resource/Lorca,_Spain","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1250-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1228-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_M%C3%A1laga","Taifa of Málaga","NULL","NULL","NULL","NULL","NULL","Málaga","http://dbpedia.org/resource/M%C3%A1laga","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1239-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1026-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_M%C3%A9rtola","Taifa of Mértola","NULL","NULL","NULL","NULL","NULL","Mértola Municipality","http://dbpedia.org/resource/M%C3%A9rtola_Municipality","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1151-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1033-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Majorca","Taifa of Majorca","NULL","NULL","NULL","NULL","NULL","Majorca","http://dbpedia.org/resource/Majorca","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1203-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1018-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Menorca","Taifa of Menorca","NULL","NULL","NULL","NULL","NULL","Minorca","http://dbpedia.org/resource/Minorca","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1287-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1228-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Molina","Taifa of Molina","NULL","NULL","NULL","NULL","NULL","Molina de Segura","http://dbpedia.org/resource/Molina_de_Segura","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1100-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1080-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Mor%C3%B3n","Taifa of Morón","NULL","NULL","NULL","NULL","NULL","Morón de la Frontera","http://dbpedia.org/resource/Mor%C3%B3n_de_la_Frontera","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1066-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1010-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"http://dbpedia.org/resource/Taifa_of_Murcia","Taifa of Murcia","NULL","NULL","NULL","NULL","NULL","Murcia","http://dbpedia.org/resource/Murcia","{Dirham|Gold dinar}","{http://dbpedia.org/resource/Dirham|http://dbpedia.org/resource/Gold_dinar}","NULL","NULL","1266-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","1011-01-01T00:00:00+02:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
